X,Y,Name,historic,wikidata,
21.5387590290493,41.3616624992586,Маркови Кули,castle,Q1283784,
21.5403343492389,41.3555997908526,Куќата на Мантови,archaeological_site,Q98356997,
21.3922894003779,42.0165071087692,Скупи,archaeological_site,Q149203,
21.4298353982129,42.0083467444412,Француски гробишта,monument,,
20.9600026870848,42.0194932777611,Тетовско Кале,castle,,
20.7909731975392,41.1153185071689,Самуилова тврдина,castle,Q1283801,
20.7937553377039,41.1146471893845,Антички театар,archaeological_site,Q3180446,
20.790949721424,41.1128003799649,Плаошник,archaeological_site,Q7201685,
21.33389765,41.0308805,Саат Кула,tower,,
21.3422019920684,41.0108876774661,Хераклеа Линкестис,archaeological_site,Q1142395,
21.7226476705728,42.1454142539226,Споменик Костурница,monument,,
21.4333832384547,41.9984655999692,Меморијален центар на холокаустот на Евреите од Македонија,memorial,Q3333150,
20.7406422605021,40.9139503993244,Манастир „Свети Наум“,church,Q164216,
22.3623531002732,42.208741462401,Манастир Св. Јоаким Осоговски,monastery,Q1283734,
22.2282941120213,42.0132518371762,Лесновски манастир,monastery,,
21.4282951297537,42.1256135314241,Манастир Св. Богородица,monastery,,
21.4695997312076,42.1097792499087,Манастир Св. Никола,monastery,,
22.4090663521405,41.9215489999365,Средновековна Кула,tower,,
22.41208105,41.92340425,Средновековна Кула,tower,Q122459539,
22.2904022024326,41.7987549876191,Баргала,ruins,,
21.3384691845389,41.0349732005294,Џамија Ајдар Кади,mosque,,
20.9663937833902,41.5129614767676,Китино Кале,monument,,
20.9887439275927,40.8670435511419,Стара базилика,archaeological_site,,
20.9904397065953,40.8681482498157,Римска цистерна,archaeological_site,,
20.9907631,40.86889895,Старохристијанска базилика,archaeological_site,,
20.99092272423,40.8685851988684,Римска Куќа,archaeological_site,,
20.9904650061837,40.8692875001566,Римска куќа,archaeological_site,,
20.9910665488439,40.869225198412,Ранохристијанска базилика,archaeological_site,,
21.9732769362581,41.5519774489323,Стоби,archaeological_site,Q1371168,
22.6298589096097,41.4324703816522,Цареви Кули,archaeological_site,,
21.2463013938133,41.3744784755609,Спомен куќа Тоше Проески,memorial,,
21.2483715068304,41.3774083920295,Македониум,monument,Q2717956,
20.763053998257,41.1406504410491,"Базилика Свети Еразмо""",ruins,,
20.7409617022108,40.913847915588,Манастир „Свети Наум,monastery,,
21.3147456561748,41.2581739144568,Кале,archaeological_site,,
21.342132632302,41.0113980726256,Roman Theater of Heraclea Lyncestis,ruins,,
21.9745920013377,41.5514020390651,Антички театар,ruins,,
22.5219821873112,41.1485746025518,Вардарски Рид,archaeological_site,,
22.493717859445,41.2774695177062,Isar-Marvinci,archaeological_site,,
21.5054241014021,42.0013715177902,Тумба Маџари,archaeological_site,Q3408436,
21.6993360908218,41.8381076924444,Маркови Кули,castle,,
21.43242535,41.9944541,Порта Македонија,monument,Q3078453,
21.2185605036741,41.2409900028176,Градиште,archaeological_site,,
21.3985736694403,41.2441667887854,Стибера,archaeological_site,,
20.9667544392354,42.0057428923585,Шарена Џамија,mosque,Q1009896,
21.3975319409176,41.2437683475407,Стибера,archaeological_site,Q12910730,
21.4370402,42.00144135,Безистен,building,,
22.1002722367565,41.5033905560184,Антигона,archaeological_site,,
21.5545987022712,41.3341999148475,Могила на непобедените,memorial,Q3400797,
21.8280767588256,42.1982400330532,Св. Великомаченик Георгиј,church,,
21.5379213080229,41.4052994669413,Трескавец,archaeological_site,,
22.1875375952684,41.7383855070042,Меморијален комплекс на паднатите борци на Револуцијата,memorial,Q12286474,
22.1869328141275,41.7387537789144,Исар,ruins,Q20570361,
21.3882069133814,42.0204311655139,Скупи,archaeological_site,Q149203,
22.18210515,41.73631045,Гоце Делчев,monument,,
21.37854295,42.1027654,св. Тројица,monastery,,
21.4330479364544,42.0008009459055,Скопско кале,castle,Q1262367,
21.447648254489,42.0055286499369,Штакле,castle,,
21.3424338015683,41.0110271511913,Голема Базилика,ruins,,
21.29151425,41.9497131,Света Недела,monastery,,
21.912475182447,41.847152882894,Билазора,archaeological_site,Q2929164,
21.435834284568,41.9963933714568,Колонада,monument,,
22.7537921826076,41.3824822038876,Roman & Ottoman Bathouse,archaeological_site,,
20.7913899,41.11219845,Baptisterium,building,,
21.9565055714971,41.8291368157473,Geoglif Sv. Nikole,archaeological_site,,
22.1940374651987,41.737251231262,Александар Македонски,monument,,
21.9099884,41.84973375,Bilazora - Water Reservoir,archaeological_site,,
21.783420514631,41.7161520024949,Велешки Гемиџија,monument,,
21.1839364036395,42.1566484002457,Црквиште,archaeological_site,,
21.1675627800738,41.9769687565006,Масакр кај Карпалак,battlefield,,
21.2009467056626,41.2381304619662,Гориче,archaeological_site,Q20565635,
20.966115933074,41.4530878464477,Спомен плоча - Ѓурѓејца,memorial,,
21.9388571173051,41.8647410292544,Споменик на Народоослободителната борба,memorial,,
21.939816715659,41.8647301103647,Споменик „Александар Серафимов“,monument,,
21.5539225834158,41.3350596265959,Могила на непобедените,memorial,Q3400797,
21.3423075231206,41.5229554399721,Кале,archaeological_site,Q23037874,
20.7934864191893,41.1128381761434,Archaeological site of Mancevci,,,
21.744353400305,41.0880670490849,Пешта,archaeological_site,,
21.5896205249576,41.2993699498709,Марков Ѕид,castle,,
21.7260698717244,41.1650653764588,Мариовски Манастир,archaeological_site,Q97232594,
21.7184588102331,41.2061566664856,Градот / Маркови Кули,archaeological_site,Q98793101,
21.6442848293557,41.2049296200037,Градиште,archaeological_site,,
21.6521190257961,41.196779199831,Бабо,archaeological_site,,
21.5883962800046,41.2066555720136,Старо Бонче,archaeological_site,Q12910706,
21.6162425930187,41.2078923799286,Пелагон,archaeological_site,Q12909483,
21.2735584715703,41.5070505005064,Кула,archaeological_site,Q20566679,
21.7860548240333,40.9306998491239,Св. Петар,tomb,,
21.0259093943887,42.0676126953671,Лешок,archaeological_site,,
22.4069929757864,41.918889847185,Споменин на Слободата,monument,,
21.2374158057834,41.5417573599786,Девини Кули,archaeological_site,Q20566325,
21.3499781171094,41.5183837645049,Св. Никола,archaeological_site,Q23037880,
21.5960669120482,41.2895520502539,19.12.1942,memorial,,
22.5027350158683,41.877287608844,Viničko Kale,ruins,,
21.5329398947498,41.3588267059619,Куќата на Ѓошеви,archaeological_site,Q97229810,
21.3312879085943,41.0155508536879,Битолска Тврдина,castle,Q3078416,
21.40006855,41.2017673,Мучеинци,archaeological_site,Q25553802,
22.188295844629,41.7362862007982,Св Кирил и Методи,monument,,
21.4188873,42.0223735,Аквадукт Скопје,aqueduct,Q862032,
21.4328576,41.9968465,Камен мост,monument,,
21.433319,41.993673726168,Питу Гули,,,
21.4233737,42.003281226168,Гоце Делчев,monument,,
21.4338778,42.000871626168,Влез на Скопското кале,city_gate,,
20.960153,42.019573826168,Тетовско Кале,ruins,Q12910952,
22.0228463,41.432521226168,Костурница,monument,,
20.7914836,41.115557626168,Лихнид,archaeological_site,,
21.257898,41.337722826168,Мечкин Камен,monument,,
21.2273776,41.388076826168,Слива,monument,,
22.4069917,41.918890326168,Споменик на слободата,monument,Q3402642,
22.3507979,42.291609426168,WWII Battle - 17th Macedonian Brigade ws Bulgarian army,monument,,
